、	O
テンプル	O
騎士	O
団	O
が	O
城壁	O
と	O
城	O
を	O
築い	O
た	O
。	O

1499	O
年	O
、	O
スパイ	O
容疑	O
で	O
逮捕	O
さ	O
れ	O
た	O
が	O
、	O
オスマン	O
帝国	O
高官	O
の	O
介入	O
の	O
おかげ	O
で	O
死刑	O
を	O
逃れ	O
、	O
数	O
年	O
し	O
て	O
釈放	O
さ	O
れ	O
た	O
。	O

単刀	B-IDIOM
直入	I-IDIOM
(	O
たんとう	O
ちょく	O
にゅう	O
)	O
に	O
話(はな)す 	O
tantōchokunyū 	O
ni 	O
hanasuto 	O
say 	O
(	O
something	O
) 	O
straight 	O
to 	O
the 	O
point	O

労働	O
の	O
購買	O
力	O
が	O
1950	O
年	O
から	O
1960	O
年	O
に	O
かけ	O
て	O
73	O
％	O
増加	O
する	O
に	O
つれ	O
て	O
、	O
生活	O
水準	O
も	O
着実	O
に	O
確立	O
し	O
て	O
き	O
た	O
。	O

Xacu	O
. 	O
l	O
, 	O
xacumuxi	O
. 	O
シャク	O
. 	O
また	O
は	O
, 	O
しゃく	O
むし 	O
(	O
尺	O
. 	O
また	O
は	O
, 	O
尺	O
虫	O
) 	O
歩く	O
とき	O
に	O
身	O
を	O
縮め	O
たり	O
し	O
ながら	O
進む	O
一種	O
の	O
小虫	O
. 	O
Xacude 	O
taiuo 	O
tçuru	O
. 	O
(	O
尺	B-IDIOM
で	I-IDIOM
鯛	I-IDIOM
を	I-IDIOM
釣る	I-IDIOM
) 	O
諺	O
. 	O
この	O
小虫	O
で	O
鯛	O
を	O
釣っ	O
て	O
取る	O
人	O
の	O
よう	O
に	O
, 	O
小さな	O
もの	O
で	O
大きな	O
もの	O
を	O
手	O
に	O
入れる	O
.	O

2007	O
年	O
11	O
月	O
12	O
日	O
、	O
マケドニア	O
共和	O
国	O
戦	O
の	O
ため	O
に	O
フォッペ	O
・	O
デハーン	O
監督	O
率いる	O
オランダ	O
U	O
-	O
21	O
代表	O
に	O
招集	O
さ	O
れ	O
た	O
。	O

カール	O
・	O
クリスティアン	O
・	O
ヨハン	O
・	O
ホルシュテン	O
（	O
ドイツ	O
語	O
: 	O
Karl 	O
Christian 	O
Johann 	O
Holsten	O
、	O
1825	O
年	O
3	O
月	O
31	O
日 	O
- 	O
1897	O
年	O
1	O
月	O
26	O
日	O
）	O
は	O
、	O
ドイツ	O
帝国	O
の	O
プロテスタント	O
神学	O
者	O
。	O

その	O
方(ほう)	O
が	O
、	O
はるか	O
に	O
日本(にほん)	O
の	O
生活	O
水準	O
(	O
せいかつ	O
すい	O
じゅん	O
)	O
を	O
高(たか)く	O
する	O
方法(ほうほう)	O
な	O
の	O
で	O
ある	O
。 	O
Sono 	O
hō 	O
ga	O
, 	O
haruka 	O
ni 	O
nihon 	O
no 	O
seikatsu 	O
suijun 	O
o 	O
takaku 	O
suru 	O
hōhō 	O
na 	O
no 	O
de 	O
aru	O
.	O
That's 	O
far 	O
and 	O
away 	O
the 	O
best 	O
way 	O
to 	O
improve 	O
Japan's 	O
standard 	O
of 	O
living	O
.	O

メフメト	O
・	O
エミン	O
・	O
アリ	O
・	O
パシャ 	O
（	O
1815	O
年	O
-	O
1871	O
年	O
） 	O
- 	O
オスマン	O
帝国	O
の	O
外交	O
官	O
・	O
政治	O
家	O
。	O

総理(そうり)	O
の	O
耳目(じもく)	B-IDIOM
と	O
なる 	O
sōri 	O
no 	O
jimoku 	O
tonaruto 	O
be 	O
the 	O
ears 	O
and 	O
eyes 	O
of 	O
the 	O
prime 	O
minister	O

山内	O
弘一	O
「	O
朝鮮	O
王朝	O
の	O
成立	O
と	O
両	O
班	O
支配	O
体制	O
」	O
『	O
朝鮮	O
史	O
』	O
山川	O
出版	O
社	O
、	O
2000	O
年 	O
岡田	O
英弘	O
『	O
モンゴル	O
帝国	O
の	O
興亡	O
』	O
ちくま	O
新書	O
、	O
2001	O
年 	O
征東	O
等	O
処	O
行	O
中書	O
省 	O
東	O
寧	O
府	O

オスマン	O
帝国	O
時代	O
の	O
建造	O
物	O
の	O
中	O
で	O
もっとも	O
有名	O
な	O
もの	O
は	O
、	O
町	O
の	O
中央	O
部	O
の	O
丘	O
の	O
頂上	O
に	O
ある	O
セリミエ	O
・	O
モスク	O
で	O
ある	O
。	O

以上(いじょう)	O
は	O
佛(ふつ)	O
領(りょう)	O
印度	O
支那	O
(	O
インドシナ	O
)	O
に	O
於(おい)	O
て	O
主要(しゅよう)	O
なる	O
地名(ちめい)	O
とる	O
の	O
音	O
譯(おんやく)	O
と	O
を	O
示(しめ)す	O
為(する)	O
に	O
列記(れっき)	O
し	O
、	O
その	O
地誌(ちし)	O
に	O
代(だい)	O
ゆる	O
もの	O
に	O
し	O
て 	O
Ijō 	O
wa 	O
Futsu 	O
ryō 	O
Indoshina 	O
ni 	O
oite 	O
shuyō 	O
naru 	O
chimei 	O
toru 	O
no 	O
on	O
'	O
yaku 	O
to 	O
o 	O
shimesu 	O
suru 	O
ni 	O
rekki 	O
shi	O
, 	O
sono 	O
chishi 	O
ni 	O
dai 	O
yuru 	O
mono 	O
ni 	O
shiteThe 	O
foregoing 	O
lists 	O
the 	O
transliterations 	O
of 	O
the 	O
principle 	O
place 	O
names 	O
in 	O
Fr	O
. 	O
Indochinese 	O
territory	O
, 	O
which 	O
are 	O
used 	O
to 	O
name 	O
those 	O
places	O

ちなみ	O
に	O
、	O
192	O
と	O
は	O
、	O
マケドニア	O
共和	O
国	O
で	O
警察	O
を	O
呼び	O
出す	O
電話	O
番号	O
で	O
ある	O
。	O

デリヘル	O
は	O
本番	O
行為	O
(	O
ほんばん	O
こう	O
い	O
)	O
禁止(きんし)	O
です	O
。 	O
Deriheru 	O
wa 	O
honban 	O
kōi 	O
kinshi 	O
desu	O
.	O
Deriheru 	O
forbid 	O
sex	O
.	O

彼	O
は	O
、	O
オスマン	O
帝国	O
に	O
対する	O
シリア	O
の	O
反乱	O
を	O
引き	O
起こし	O
、	O
かつ	O
イギリス	O
の	O
インド	O
支配	O
を	O
脅かす	O
こと	O
を	O
狙っ	O
て	O
い	O
た	O
。	O

1914	O
年	O
8	O
月	O
18	O
日	O
、	O
ミラノ	O
・	O
サンディカリスム	O
労働	O
組合	O
(	O
USM	O
)	O
の	O
演説	O
台	O
から 	O
Alceste 	O
De 	O
Ambris 	O
(	O
it	O
:	O
Alceste 	O
De 	O
Ambris	O
)	O
は	O
、	O
第	O
一	O
次	O
世界	O
大戦	O
で	O
の	O
イタリア	O
の	O
中立	O
を	O
激しく	O
攻撃	O
し	O
、	O
ドイツ	O
帝国	O
の	O
反動	O
に	O
対する	O
開戦	O
と	O
、	O
フランス	O
や	O
イギリス	O
へ	O
の	O
援助	O
の	O
必要	O
性	O
を	O
論じ	O
た	O
。	O

胸	B-IDIOM
三寸	I-IDIOM
(	O
むね	O
さん	O
ずん	O
)	O
に	O
納(おさ)める	O

1699	O
年	O
、	O
オスマン	O
帝国	O
は	O
、	O
反	O
ハプスブルク	O
の	O
ハンガリー	O
人	O
1,238	O
人	O
を	O
この	O
地	O
に	O
入植	O
さ	O
せる	O
こと	O
を	O
計画	O
し	O
、	O
5	O
年間	O
の	O
免税	O
と	O
し	O
た	O
もの	O
の	O
、	O
この	O
ハンガリー	O
人	O
たち	O
は	O
1717	O
年	O
に	O
ルセ	O
に	O
移住	O
し	O
、	O
ニシュ	O
に	O
戦い	O
に	O
出	O
て	O
しまっ	O
た	O
ため	O
、	O
チプロフツィ	O
の	O
再	O
有人	O
化	O
は	O
失敗	O
に	O
終わっ	O
た	O
。	O

好(す)き	O
だ	O
から	O
、	O
からかわ	O
ず	B-IDIOM
に	I-IDIOM
は	I-IDIOM
い	I-IDIOM
られ	I-IDIOM
ない	I-IDIOM
の	O
。 	O
Suki 	O
dakara	O
, 	O
karakawazu 	O
ni 	O
wa 	O
irarenai 	O
no.	O
I 	O
can't 	O
help 	O
but 	O
tease 	O
you 	O
because 	O
I 	O
like 	O
you	O
.	O

2011	O
年	O
、	O
雑誌	O
タイム	O
は	O
、	O
トランプ	O
の	O
「	O
馬鹿げ	O
た	O
アイデア	O
（	O
ridiculous 	O
ideas	O
）	O
」	O
の	O
一	O
例	O
と	O
し	O
て	O
、	O
「	O
トランプ	O
の	O
十	O
大	O
失敗	O
（	O
Top 	O
10 	O
Donald 	O
Trump 	O
Failures	O
）	O
」	O
に	O
、	O
トランプ	O
：	O
ザ	O
・	O
ゲーム	O
を	O
入れ	O
た	O
。	O

映画	O
史	O
家	O
の	O
ジム	O
・	O
モーラ	O
に	O
よれ	O
ば	O
、	O
同国	O
で	O
の	O
最初	O
の	O
「	O
活動	O
写真	O
」	O
は	O
、	O
1895	O
年	O
（	O
明治	O
28	O
年	O
）	O
、	O
トーマス	O
・	O
エジソン	O
の	O
キネトスコープ	O
を	O
使用	O
し	O
て	O
上映	O
さ	O
れ	O
た	O
と	O
いう	O
。	O

これ	B-IDIOM
以上(いじょう)	I-IDIOM
我慢(がまん)	O
でき	O
なかっ	O
た	O
。 	O
Kore 	O
ijō 	O
gaman 	O
dekinakatta	O
.	O
I 	O
could 	O
not 	O
put 	O
up 	O
with 	O
it 	O
anymore	O
.	O

売り上げ	O
本数	O
は	O
400万	O
本	O
を	O
超え	O
、	O
Atari 	O
2600	O
用	O
ゲーム	O
の	O
売り上げ	O
と	O
し	O
て	O
は	O
パックマン	O
の	O
700万	O
本	O
に	O
次ぐ	O
第	O
2	O
位	O
と	O
なっ	O
て	O
いる	O
。	O

本当	O
に	O
われ	O
は	O
、	O
かれ	O
ら	O
（	O
の	O
配偶	O
と	O
し	O
て	O
乙女	O
）	O
を	O
特別	O
に	O
創り	O
、	O
かの	O
女	O
ら	O
を	O
（	O
永遠	O
に	O
汚れ	O
ない	O
）	O
処女	B-IDIOM
に	O
し	O
た	O
。	O

他	O
に	O
ピープス	O
の	O
コレクション	O
に	O
は	O
、	O
学生	O
向け	O
に	O
書か	O
れ	O
た	O
「	O
田舎者	O
の	O
相談	O
役	O
」	O
「	O
万人	O
向け	O
法律	O
相談	O
」	O
「	O
スポーツ	O
と	O
娯楽	O
」	O
、	O
それ	O
に	O
いろいろ	O
な	O
手品	O
で	O
、	O
例えば	O
「	O
ハンカチ	O
から	O
硬貨	O
を	O
取り	O
出す	O
」	O
方法	O
、	O
見え	O
ない	O
よう	O
に	O
書く	O
、	O
紙	O
で	O
バラ	O
を	O
作る	O
、	O
野生	O
の	O
鴨	O
を	O
捕まえる	O
、	O
メイド	O
・	O
使用	O
人	O
が	O
我慢	O
でき	O
ず	O
に	O
おなら	O
を	O
する	O
、	O
など	O
が	O
あっ	O
た	O
。	O

オスマン	O
帝国	O
に	O
よる	O
ブルガリア	O
統治	O
時代	O
、	O
地元	O
の	O
44	O
家族	O
が	O
ウクライナ	O
に	O
移住	O
し	O
、	O
クリミア	O
半島	O
に	O
ブルガリア	O
人	O
集落	O
を	O
築い	O
た	O
。	O

4	O
月	O
上旬	O
時点	O
で	O
、	O
16	O
トン	O
の	O
弾薬	O
が	O
回収	O
、	O
処理	B-IDIOM
さ	O
れ	O
た	O
。	O

オスマン	O
帝国	O
軍	O
が	O
バグダード	O
を	O
奪おう	O
と	O
し	O
た	O
イギリス	O
軍	O
の	O
部隊	O
を	O
撃破	O
し	O
、	O
40	O
マイル	O
後退	O
さ	O
せ	O
て	O
降伏	O
さ	O
せ	O
た	O
。	O

メアリー	O
は	O
有罪	O
判決	O
を	O
受け	O
、	O
処刑	B-IDIOM
さ	O
れ	O
た	O
が	O
、	O
サラ	O
は	O
生き	O
残っ	O
た	O
。	O

ダライスン	O
・	O
ゴデン	O
・	O
ハーン	O
（	O
モンゴル	O
語	O
：	O
Дарайсүн 	O
гүдэн 	O
хаан	O
、	O
英語	O
：	O
Daraisung 	O
Guden 	O
Khan	O
、	O
1520	O
年 	O
- 	O
1557	O
年	O
）	O
は	O
、	O
モンゴル	O
帝国	O
の	O
皇帝	O
（	O
大	O
ハーン	O
）	O
で	O
あり	O
、	O
チャハル	O
・	O
トゥメン	O
の	O
当主	O
で	O
ある	O
。	O

その	O
後	O
は	O
（	O
相手	O
は	O
不明	O
だ	O
が	O
）	O
「	O
でき	O
ちゃっ	O
た	O
結婚	O
を	O
し	O
た	O
」	O
と	O
報じ	O
られ	O
た	O
。	O

この	O
ため	O
地方	O
貧困	O
層	O
の	O
政治	O
指導	O
者	O
たち	O
は	O
、	O
草の根	B-IDIOM
的	O
活動	O
を	O
通じ	O
て	O
、	O
下	O
から	O
土地	O
改革	O
を	O
試み	O
た	O
。	O

ドイツ	O
帝国	O
の	O
樹立	O
後	O
、	O
ユンカー	O
は	O
軍	O
や	O
中央	O
官庁	O
の	O
中	O
で	O
一層	O
影響	O
力	O
を	O
拡大	O
さ	O
せ	O
た	O
。	O

これ	B-IDIOM
以上	I-IDIOM
この	O
悲惨	O
な	O
同盟	O
を	O
続ける	O
こと	O
は	O
狂気	O
で	O
ある	O
。	O

チェシュメ 	O
(	O
Çeşme	O
) 	O
と	O
は	O
「	O
噴水	O
」	O
の	O
意味	O
で	O
あり	O
、	O
オスマン	O
帝国	O
時代	O
の	O
噴水	O
が	O
町中	O
で	O
多く	O
見	O
られる	O
。	O

ルーマニア	O
の	O
侵攻	O
へ	O
の	O
抵抗	O
の	O
欠如	O
に	O
より	O
、	O
オスマン	O
帝国	O
は	O
ブルガリア	O
に	O
割譲	O
し	O
た	O
領土	O
へ	O
の	O
侵攻	O
を	O
決定	O
し	O
た	O
。	O

彼女	O
が	O
話す	O
とき	O
、	O
誰	O
も	O
が	O
蚊	O
を	O
叩く	O
の	O
を	O
止め	O
て	O
、	O
多かれ	B-IDIOM
少なかれ	I-IDIOM
静粛	O
に	O
なっ	O
た	O
。	O

この	O
理論	O
に	O
おい	O
て	O
は	O
、	O
ファンデルワールス	O
力	O
と	O
クーロン	O
（	O
エントロピー	O
の	O
）	O
力	O
の	O
2	O
つ	O
の	O
力	O
が	O
コロイド	O
の	O
安定	O
性	O
に	O
影響	O
を	O
及ぼす	O
と	O
考え	O
られ	O
て	O
いる	O
。	O

原子	O
力	O
規制	O
委員	O
会	O
は	O
、	O
処分	B-IDIOM
を	O
発見	O
し	O
、	O
用地	O
を	O
調査	O
し	O
、	O
1977	O
年	O
に	O
報告	O
を	O
公表	O
し	O
た	O
。	O

西	O
ドイツ	O
から	O
の	O
輸入	O
は	O
英米	O
等	O
の	O
直接	O
投資	O
が	O
呼び	O
込ん	O
だ	O
もの	O
と	O
推察	O
さ	O
れる	O
。	O

1968	O
年	O
5	O
月	O
1日	O
から	O
1978	O
年	O
12	O
月	O
31	O
日	O
まで	O
、	O
西	O
ドイツ	O
の	O
BND	O
（	O
連邦	O
情報	O
庁	O
）	O
長官	O
を	O
務め	O
た	O
。	O

私	O
に	O
関し	O
ては	O
、	O
これ	B-IDIOM
以上	I-IDIOM
市民	O
を	O
落胆	O
さ	O
せる	O
つもり	O
なく	O
、	O
また	O
目的	O
無し	O
に	O
独裁	O
官	O
を	O
続ける	O
つもり	O
も	O
ない	O
。	O

ラングドック	O
の	O
領域	O
は	O
、	O
ローマ	O
帝国	O
属州	O
ガリア	O
・	O
ナルボネンシス	O
の	O
初期	O
の	O
頃	O
に	O
大まか	O
に	O
重なる	O
。	O

オンライン	O
第	O
9	O
局	O
、	O
Master	O
は	O
107	O
手	B-IDIOM
目	I-IDIOM
に 	O
a 	O
を	O
推奨	O
し	O
た	O
。	O

さらに	O
イギリス	O
、	O
ドイツ	O
帝国	O
、	O
ロシア	O
帝国	O
、	O
オーストリア	O
＝	O
ハンガリー	O
帝国	O
、	O
イタリア	O
の	O
大国	O
が	O
関与	O
し	O
た	O
。	O

西	O
ドイツ	O
の	O
グリュネンタール	O
社	O
が	O
開発	O
し	O
、	O
1957	O
年	O
に	O
発売	O
し	O
た	O
。	O

"	O
処置	B-IDIOM
効果	O
"	O
は	O
この	O
二	O
つ	O
の	O
潜在	O
的	O
な	O
成果	O
の	O
差	O
で	O
ある	O
。	O

売り上げ	O
金	O
は	O
、	O
島	O
の	O
共有	O
金	O
と	O
し	O
て	O
の	O
積み	O
立て	O
と	O
、	O
採掘	O
従事	O
者	O
へ	O
の	O
賃金	O
に	O
割り	O
当て	O
られ	O
た	O
。	O

優先	B-IDIOM
順位	I-IDIOM
の	O
設定	O
は	O
、	O
時間	O
、	O
資金	O
、	O
専門	O
知識	O
に	O
影響	O
を	O
受ける	O
。	O

両者	O
とも	O
語義	O
的	O
に	O
は	O
「	O
one	O
」	O
と	O
同じ	O
と	O
看做せる	O
が	O
、	O
通常	O
は	O
強調	O
を	O
伴わ	O
ない	O
（	O
下記	O
#	O
不定	O
冠詞	O
の	O
発音	O
も	O
参照	O
）	O
。	O

19	O
世紀	O
より	O
バルカン	O
半島	O
で	O
ナショナリズム	O
が	O
高揚	O
し	O
、	O
オスマン	O
帝国	O
から	O
の	O
独立	O
機運	O
が	O
高まっ	O
て	O
いく	O
と	O
、	O
エルバサン	O
も	O
独立	O
運動	O
の	O
拠点	O
と	O
なっ	O
た	O
。	O

二人	O
の	O
リーダー	O
は	O
この	O
襲撃	O
に	O
より	O
スペイン	O
人	O
に	O
捕まり	O
、	O
処刑	B-IDIOM
さ	O
れ	O
た	O
。	O

ドイツ	O
帝国	O
成立	O
後	O
、	O
クラブ	O
コンコルディア	O
内部	O
で	O
ドイツ	O
人	O
会員	O
と	O
非	O
ドイツ	O
人	O
会員	O
と	O
の	O
対立	O
が	O
生じ	O
、	O
非	O
ドイツ	O
人	O
会員	O
が	O
大量	O
に	O
脱会	O
する	O
事態	O
と	O
なっ	O
た	O
。	O

白	O
の	O
36	O
手	B-IDIOM
目	I-IDIOM
が	O
広く	O
称賛	O
さ	O
れ	O
た	O
。	O

不定	O
詞	O
: 	O
amar 	O
愛する	O
こと 	O
現在	O
時制	O
: 	O
mi 	O
am 	O
私	O
は	O
愛する 	O
過去	O
時制	O
(	O
未	O
完了	O
)	O
: 	O
mi 	O
amav 	O
私	O
は	O
愛し	O
た	O
、	O
私	O
は	O
愛し	O
て	O
い	O
た 	O
未来	O
時制	O
: 	O
mi 	O
amero 	O
私	O
は	O
愛す	O
だろう 	O
現在	O
完了	O
: 	O
mi 	O
av 	O
amed 	O
私	O
は	O
愛し	O
終える 	O
過去	O
完了	O
: 	O
mi 	O
avav 	O
amed 	O
私	O
は	O
愛し	O
終え	O
た 	O
未来	O
完了	O
: 	O
mi 	O
avero 	O
amed 	O
私	O
は	O
愛し	O
終える	O
だろう 	O
条件	O
法	O
: 	O
mi 	O
amerio 	O
私	O
が	O
愛す	O
なら 	O
過去	O
条件	O
法	O
: 	O
mi 	O
averio 	O
amed 	O
私	O
が	O
愛し	O
て	O
い	O
たら 	O
命令	O
法	O
二	O
人称	O
単数	O
: 	O
ama	O
!	O

ドイツ	O
帝国	O
の	O
軍隊	O
の	O
随行	O
員	O
に	O
よれ	O
ば	O
、	O
オスマン	O
政府	O
の	O
大臣	O
エンヴェル	O
・	O
パシャ	O
は	O
1915	O
年	O
10	O
月	O
に	O
「	O
彼	O
が	O
アルメニア	O
問題	O
を	O
解決	O
し	O
た	O
と	O
信じ	O
同様	O
の	O
方法	O
で	O
、	O
戦争	O
中	O
に	O
ギリシア	O
人	O
問題	O
を	O
解決	O
する	O
」	O
こと	O
を	O
望む	O
と	O
宣言	O
し	O
た	O
、	O
と	O
し	O
て	O
いる	O
。	O

しかし	O
、	O
1980	O
年	O
代	O
の	O
ブラジル	O
再	O
民主	O
化	O
プロセス	O
は	O
、	O
草の根	B-IDIOM
運動	O
が	O
国家	O
や	O
支配	O
階級	O
の	O
利益	O
より	O
も	O
むしろ	O
自ら	O
の	O
利益	O
を	O
追求	O
する	O
こと	O
を	O
可能	O
に	O
し	O
た	O
。	O

デンマーク	O
国王	O
クリスチャン	O
4	O
世	O
は	O
1625	O
年	O
、	O
神聖	O
ローマ	O
帝国	O
に	O
宣戦	O
し	O
た	O
。	O

関係	O
国	O
全て	O
が	O
共産	O
主義	O
経済	O
管理	O
の	O
伝統	O
的	O
な	O
手法	O
を	O
禁止	O
し	O
、	O
多かれ	B-IDIOM
少なかれ	I-IDIOM
成功	O
裏	O
に	O
自由	O
市場	O
体制	O
に	O
移行	O
し	O
た	O
。	O

東	O
ドイツ	O
で	O
は	O
、	O
1948	O
年	O
から	O
1990	O
年	O
まで	O
別	O
の	O
リーグ	O
構造	O
を	O
取っ	O
て	O
おり	O
、	O
1	O
部	O
リーグ	O
は	O
DDR	O
オーバー	O
リーガ	O
と	O
し	O
て	O
知ら	O
れ	O
て	O
い	O
た	O
。	O

歌詞	O
で	O
は	O
、	O
この	O
歌	O
の	O
場面	O
が	O
「	O
サン	O
・	O
ドミンゴ	O
の	O
国 	O
(	O
the 	O
land 	O
of 	O
San 	O
Domingo	O
)	O
」	O
で	O
ある	O
こと	O
が	O
述べ	O
られ	O
て	O
いる	O
が	O
、	O
これ	O
は	O
地理	O
的	O
、	O
人類	O
学	O
的	O
に	O
正確	O
な	O
言及	O
で	O
は	O
なく	O
、	O
また	O
正確	O
で	O
ある	O
こと	O
が	O
意図	O
さ	O
れ	O
て	O
も	O
おら	O
ず	O
、	O
馬鹿げ	O
た	O
歌詞	O
の	O
中	O
で	O
、	O
単に	O
「	O
エキゾティック	O
」	O
で	O
「	O
原始	O
的	O
な	O
」	O
場面	O
設定	O
を	O
行なっ	O
て	O
いる	O
と	O
いう	O
こと	O
で	O
しか	O
ない	O
。	O

他	O
の	O
ハリファックス	O
は	O
基地	O
に	O
帰還	O
し	O
た	O
が	O
、	O
それ	O
以外	O
の	O
すべて	O
の	O
参加	O
者	O
たち	O
は	O
墜落	O
の	O
際	O
に	O
死亡	O
する	O
か	O
捕え	O
られ	O
、	O
ゲシュタポ	O
に	O
より	O
尋問	O
さ	O
れ	O
、	O
処刑	B-IDIOM
さ	O
れ	O
た	O
。	O

1950	O
年	O
まで	O
に	O
、	O
「	O
産業	O
の	O
水準	O
化	O
」	O
の	O
事実	O
