辣椒	O
，	O
但	O
不添加garam 	O
masala	O
，	O
取而代之	B-IDIOM
的	O
是	O
放入	O
醬油	O
，	O
其次	O
放入	O
玉米粉	O
跟	O
雞肉	O
，	O
其	O
結果	O
就是	O
現	O
在	O
著名	O
的	O
雞滿粥	O
（	O
Chicken 	O
Manchurian	O
）	O
。	O

消息	O
很快	O
不胫而走	O
，	O
从	O
大院	O
扩散	O
出来	O
后	O
，	O
闻者	O
颇	O
惊愕	O
，	O
不知所以	B-IDIOM
。	O

在	O
1876年	O
秋天	O
，	O
奧斯曼	O
帝國	O
繼續	O
他們	O
的	O
成功	O
攻勢	O
，	O
最	O
終	O
在	O
杜尼斯	O
上方	O
取得	O
了	O
勝利	O
。	O

柯拉爾	O
（	O
コー	O
ラル	O
）	O
（	O
配音	O
員	O
：	O
岩男潤子	O
） 	O
沉默寡言	B-IDIOM
但	O
非常	O
老實	O
的	O
孩子	O
。	O

政府	O
將	O
台灣	O
的	O
各	O
種民	O
生物	O
資	O
運往	O
中國	O
大陸	O
支應	O
國共	O
內戰	O
，	O
導致	O
台灣	O
人民	O
的	O
生活	O
陷入	O
困境	O
，	O
台灣	O
開始	O
出現	O
少見	O
的	O
饑荒	O
，	O
各地	O
出現	O
搶米	O
浪潮	O
，	O
治安	O
敗壞	O
、	O
盜賊	O
橫行	O
、	O
民不聊生	B-IDIOM
、	O
路	O
有	O
餓莩	O
。	O

新	O
民主	O
黨亦	O
贏	O
得	O
創黨	O
以	O
來	O
最多	O
下	O
議院	O
席位	O
，	O
並	O
首	O
度	O
成為	O
官方	O
反對黨	O
。	O

蔣事	O
後	O
在	O
face	O
book	O
發文	O
，	O
形容	O
事件	O
「	O
慘不忍睹	B-IDIOM
」	O
，	O
又	O
指八	O
名	O
建制	O
派議	O
員沒	O
隨隊	O
離開	O
，	O
是	O
「	O
自我	O
」	O
的	O
表現	O
。	O

文化大革命	O
中定	O
为	O
叛徒	O
，	O
关押	O
在	O
北京	O
秦城	O
监狱	O
。	O

後期	O
的	O
出租式	O
國宅	O
，	O
也	O
由	O
於數量	O
過少	O
，	O
供不應求	O
，	O
導致	O
候屋	O
年數	O
過長	O
，	O
仍	O
無法	O
解決	O
中低	O
收入	O
戶	O
的	O
住宅	O
問題	O
，	O
而	O
北	O
台灣	O
的	O
中產	O
階級	O
子弟	O
其實	O
也	O
面臨	O
住宅	O
問題	O
。	O

太平	O
公主	O
獲权臣	O
支持	O
，	O
加上	O
玄宗	O
当时	O
年轻	O
氣盛	O
，	O
被	O
认为	O
是	O
公主	O
被	O
殺	O
的	O
原因	O
之一	O
。	O

取而代之	B-IDIOM
的	O
是	O
，	O
因為	O
質量	O
的	O
增加	O
使得	O
核心	O
的	O
壓力	O
和	O
密度	O
增加	O
，	O
導致	O
溫度	O
也	O
升高	O
，	O
並且	O
當白	O
矮星	O
的	O
質量	O
大約	O
達到	O
此	O
一	O
極限	O
的	O
99%	O
，	O
一	O
個	O
持續	O
大約	O
1	O
,	O
000年	O
的	O
週期性	O
對流	O
跟	O
著	O
發生	O
。	O

不明	B-IDIOM
所以	I-IDIOM
的	O
他	O
陷入	O
了	O
强烈	O
的	O
失落感	O
与	O
孤独	O
绝望	O
之中	O
。	O

2012年	O
，	O
哥斯大黎加	O
宣布	O
捕獵	O
本	O
種為	O
非法	O
，	O
但	O
鄉間	O
可能	O
仍	O
持續	O
有	O
捕獵	O
發生	O
。	O

他	O
將	O
他	O
在	O
劇	O
集中	O
的	O
經歷	O
描述	O
為	O
「	O
難以置信	O
」	O
，	O
並	O
表示	O
如果	O
他	O
被	O
問到	O
的	O
話	O
，	O
他	O
會	O
在	O
劇集	O
的	O
任何	O
前傳	O
或	O
續	O
集中	O
演出	O
。	O

6月	O
25日	O
——	O
朝鮮	O
戰爭	O
爆發	O
。	O

不	O
在	O
現任	O
教職	O
員	O
的	O
名單	O
上	O
，	O
也	O
沒有	O
人	O
知道	O
他	O
的	O
正體	O
，	O
不可	O
思議	O
的	O
存在	O
。	O

他	O
虽然	O
在	O
‘	O
文化大革命	O
’	O
中犯	O
了	O
严重	O
错误	O
，	O
但是	O
就	O
他	O
的	O
一生	O
来看	O
，	O
他	O
对	O
中国	O
革命	O
的	O
功绩	O
远远	O
大于	O
他	O
的	O
过失	O
。	O

克勞德·香農	O
（	O
Claude 	O
Shannon	O
）	O
，	O
資訊	O
理論	O
創始人	O
。	O

關係	O
到	O
人類	O
的	O
生死存亡	B-IDIOM

承審	O
法官	O
於判	O
決書	O
載明	O
：	O
黃富康	O
手段	O
凶殘	O
，	O
視人	O
命如	O
草芥	O
、	O
令	B-IDIOM
人	I-IDIOM
髮指	I-IDIOM
。	O

） 	O
NO 	O
GAME 	O
NO 	O
L	O
I	O
FE 	O
遊戲	B-IDIOM
人生	I-IDIOM
（	O
2014年	O
動畫化	O
。	O

北洋	O
政府	O
时期	O
，	O
为	O
泾	O
原道	O
辖区	O
。	O

令f 	O
為	O
一	O
函數	O
，	O
且	O
其定	O
義域	O
為	O
一	O
集	O
合X	O
，	O
若且	O
唯若	O
對	O
所有	O
於X 	O
內	O
的	O
元素	O
a 	O
及b	O
，	O
當f	O
(a) 	O
= 	O
f(b)時	O
，	O
a 	O
= 	O
b	O
，	O
則該函	O
數為	O
單射	O
函數	O
；	O
等	O
價	O
地說	O
，	O
當a 	O
≠ 	O
b時	O
，	O
f(a) 	O
≠ 	O
f(b)	O
。	O

多數	O
的	O
傳媒	O
機構	O
皆	O
希望	O
「	O
先發制人	O
」	O
，	O
爭先	O
發佈	O
資訊	O
，	O
而	O
處於	O
這種	O
壓力	O
下	O
，	O
傳媒	O
機構	O
通常	O
會先	O
對	O
新	O
聞	O
進行	O
編輯	O
和	O
校對	O
，	O
以	O
使	O
其	O
內容	O
符合	O
該機構	O
在	O
準確性	O
、	O
素質	O
和	O
式樣	O
等	O
方面	O
的	O
標準	O
。	O

值得一提的是	B-IDIOM
，	O
Alexander 	O
Bain	O
在	O
1840年代	O
便	O
通过	O
电报	O
传送	O
了	O
图像	O
，	O
但是	O
尼普可夫	O
改善	O
了	O
编码	O
过程	O
。	O

一	B-IDIOM
舉	I-IDIOM
三	I-IDIOM
得	I-IDIOM
，	O
省下	O
了	O
億萬	O
文錢	O
。	O

巴黎	O
公社	O
被	O
清洗	O
，	O
然後	O
以	O
委員會	O
提名	O
人	O
填補	O
。	O

值得一提的是	B-IDIOM
，	O
她	O
在	O
比赛	O
期间	O
还	O
担任	O
了	O
家乡	O
的	O
锡伯族	O
形象	O
大使	O
。	O

由	O
於廣	O
東人	O
的	O
飲食	O
文化	O
流傳	O
著	O
「	O
以	O
形補形	O
」	O
的	O
思維	O
，	O
因此	O
他們	O
相信	O
雞子	O
具有	O
壯陽	O
的	O
功效	O
，	O
但	O
這說法	O
缺乏	O
根據	O
。	O

1713年	O
，	O
大不列顛	O
王國	O
取得	O
了	O
阿卡迪亞	O
的	O
法屬	O
殖民地	O
（	O
英语	O
：	O
French 	O
colonization 	O
of 	O
the 	O
Americas	O
）	O
，	O
1763年	O
又	O
取得	O
法属	O
加拿大	O
和	O
西屬	O
佛羅	O
里	O
達	O
。	O

當日	O
拂曉	O
，	O
士農	B-IDIOM
工商	I-IDIOM
公集	O
籌防局	O
，	O
開始	O
嚴肅	O
此	O
壯舉	O
。	O

由	O
於這	O
些	O
關	O
鍵柱	O
的	O
扭曲	O
，	O
隨	B-IDIOM
之	I-IDIOM
而	I-IDIOM
來	I-IDIOM
得	O
崩塌	O
從東	O
向	O
西穿	O
過建	O
築物	O
的	O
核心	O
，	O
使	O
的	O
周邊	O
支撐	O
超載	O
，	O
導致	O
7	O
到	O
17	O
樓	O
之	O
間	O
的	O
梁柱	O
也	O
一同	O
彎曲	O
，	O
最	O
後建	O
築物	O
的	O
剩餘	O
部分	O
也	O
跟著	O
分崩	O
離析	O
。	O

巴黎	O
公社	O
议会	O
主席	O
。	O

口頭	B-IDIOM
禪	I-IDIOM
是	O
「	O
美音	O
，	O
Switch 	O
On	O
」	O
。	O

巴布亞	O
新幾	O
內亞	O
大學	O
（	O
英语	O
：	O
University 	O
of 	O
Papua 	O
New 	O
Guinea	O
）	O
位于	O
首都	O
莫爾	O
茲比港	O
。	O

經濟	O
危機	O
、	O
戰爭	O
、	O
對當	O
前	O
布什	O
政府	O
政策	O
的	O
不滿	O
，	O
是	O
奧	O
巴馬	O
得以	O
當選	O
的	O
主要	O
原因	O
，	O
這些	O
因素	O
導致	O
人心	B-IDIOM
思變	I-IDIOM
，	O
對奧	O
巴馬	O
提出	O
的	O
「	O
變革	O
」	O
的	O
競選	O
口號	O
做出	O
了	O
積極	O
響應	O
。	O

無論	B-IDIOM
如何	I-IDIOM
，	O
家庭	O
中	O
所	O
使用	O
的	O
詞彙	O
仍然	O
學術	O
表現	O
息息相關	O
，	O
讓詞	O
彙習	O
得	O
獲	O
得	O
更	O
好的	O
平衡	O
，	O
便	O
能	O
夠	O
使用	O
兩種	O
語言	O
進行	O
有效	O
的	O
溝通	O
。	O

它	O
于	O
1945年	O
3月	O
在	O
开罗	O
成立	O
，	O
由	O
6	O
个	O
成员	O
组成	O
：	O
埃及	O
王国	O
、	O
伊拉克	O
王国	O
、	O
黎巴嫩	O
、	O
沙特阿拉伯	O
、	O
叙利亚	O
共和国	O
和	O
外约旦	O
（	O
约旦	O
1949年	O
独立	O
）	O
。	O

瑪格	O
麗特	O
後來	O
以	O
「	O
永不	O
沉沒	O
的	O
布朗	O
夫人	O
」	O
聞名	B-IDIOM
於世	I-IDIOM
，	O
因為	O
她	O
幫助	O
婦孺	O
疏散	O
、	O
在	O
救生艇	O
上	O
划船	O
、	O
並	O
敦促	O
6	O
號	O
救生艇	O
返回	O
事故	O
現場	O
拯救	O
落海者	O
。	O

值得一提的是	B-IDIOM
描绘	O
加拉	O
所	O
用	O
的	O
现实主义	O
，	O
简直	O
就是	O
拍照	O
一样	O
的	O
写实	O
。	O

電腦	O
科學	O
學院	O
於	O
2008年	O
與理	O
學院	O
分開	O
。	O

8月	O
8日	O
出兵	O
俄罗斯	O
驻军	O
的	O
南奥	O
塞梯	O
，	O
引发	O
俄	O
武力	O
反制	O
，	O
南奧	O
塞梯	O
及	O
阿布哈茲脫	O
離格	O
魯	O
吉亞	O
主權	O
控制	O
。	O

1972年	O
，	O
沃里斯	O
完成	O
了	O
著作	O
《	O
理查德·米尔豪斯·尼克松	O
的	O
奇怪	O
案例	O
》	O
（	O
The 	O
Strange 	O
Case 	O
of 	O
Richard 	O
Milhous 	O
Nixon	O
）	O
，	O
其中	O
表示	O
尼克松	O
是	O
个	O
“	O
相当	O
冷酷	O
无情	O
的	O
对手	O
”	O
，	O
其	O
行事	O
上	O
最	O
“	O
牢不可破	B-IDIOM
的	O
规则	O
”	O
就是	O
“	O
不惜	O
一切	O
代价	O
取胜	O
”	O
。	O

功成名遂	B-IDIOM
之後	O
，	O
退隱	O
山林	O
潛心	O
修練	O
，	O
終於	O
得道	O
登天	O
，	O
位列	O
仙班	O
。	O

這	O
是	O
為	O
了	O
引發	O
孩童	O
對	O
科學	O
的	O
興趣	O
，	O
設計	O
上	O
集中	O
在	O
通俗	O
、	O
不	O
平常	O
、	O
駭人	B-IDIOM
聽聞	I-IDIOM
或	O
令	O
人	O
不	O
愉快	O
的	O
事件	O
。	O

敦品	B-IDIOM
勵學	I-IDIOM
互切	O
互磋	O
，	O
忠誠	O
勤樸	O
時	O
不	O
忘	O
。	O

袁	O
获悉	O
后	O
，	O
慷慨	B-IDIOM
解囊	I-IDIOM
资助	O
陈	O
赴	O
美国	O
学习	O
油画	O
。	O

其	O
聲勢	O
之	O
浩大	O
，	O
威力	O
之	O
猛烈	O
，	O
簡直	O
是	O
所向	B-IDIOM
無敵	I-IDIOM
的	O
。	O

甚至	O
是	O
得到	O
了	O
評論家	O
的	O
普遍	O
讚譽	O
，	O
其中	O
讚揚	O
了	O
它	O
的	O
幽默	O
、	O
表演	O
（	O
尤其是	O
雷諾斯	O
、	O
布洛林	O
和	O
畢茲	O
的	O
出色	O
演出	O
）	O
以及	O
動作	O
片段	O
，	O
有些	O
人	O
稱	O
它	O
比	O
第一	O
部	O
電影	O
更	O
好	O
，	O
然而	O
，	O
電影	O
劇情	O
中	O
的	O
「	O
憤世	B-IDIOM
嫉俗	I-IDIOM
的	O
感覺	O
」	O
引起	O
了	O
一些	O
批評	O
。	O

拉丁	O
語系	O
中	O
這	O
一	O
詞源	O
於由	O
古羅	O
馬哲	O
學家	O
西塞羅	O
在	O
《	O
图斯库	O
卢姆	O
辩论	O
》	O
中	O
首次	O
使用	O
，	O
當時	O
他	O
所	O
指	O
的	O
是	O
靈魂	O
的	O
耕耘	O
或	O
“	O
cultura 	O
animi	O
”	O
，	O
即使	O
用農	O
業來	O
暗喻	O
哲學	O
上	O
所	O
謂	O
靈魂	O
的	O
發展	O
即	O
是	O
人類	O
發展	O
的	O
最	O
高	O
境界	O
。	O

他	O
合著	O
了	O
暢銷	O
自傳	O
《	O
鐵面	B-IDIOM
無私	I-IDIOM
（	O
英语	O
：	O
The 	O
Untouchables 	O
(	O
1957 	O
book)	O
）	O
》	O
，	O
在	O
他	O
去世	O
後	O
不久	O
就	O
出版	O
，	O
也	O
發行	O
了	O
幾部	O
電視劇	O
和	O
電影	O
，	O
這	O
確立	O
了	O
內斯	O
在	O
死	O
後	O
的	O
名氣	O
為	O
清廉	O
的	O
打擊	O
犯罪	O
鬥士	O
。	O

緯來	O
電視	O
台(	O
不可思議	O
的	O
世界	O
)	O
節目	O
採訪	O
。	O

這些	O
話	O
，	O
講起	O
來	O
好像	O
有	O
道理	O
，	O
實際	O
上	O
是	O
毫無	O
根據	O
、	O
似是而非	B-IDIOM
的	O
空談	O
。	O

毫無	B-IDIOM
疑問	I-IDIOM
，	O
這裡	O
的	O
動機	O
在	O
於 	O
K 	O
{\displaystyle 	O
K} 	O
的	O
理想	O
類群	O
的 	O
p 	O
{\displaystyle 	O
p} 	O
-	O
撓	O
部份	O
已	O
被	O
恩斯特·庫默爾	O
認出	O
是	O
他	O
證明	O
費馬	O
大	O
定理	O
的	O
主要	O
障礙	O
。	O

老謀	B-IDIOM
深算	I-IDIOM
且	O
雄心勃勃	O
的	O
男性	O
。	O

有	O
研究	O
顯示	O
，	O
冒名	B-IDIOM
頂替症	I-IDIOM
候群	O
在	O
高成	O
就	O
女性	O
當	O
中	O
較為	O
常	O
見 	O
；	O
同時	O
也	O
有	O
研究	O
指出	O
男性	O
與女性	O
的	O
盛行率	O
沒有	O
差異	O
。	O

為政	O
纖密	O
，	O
有如	O
治家	O
，	O
由	O
是	O
威惠	O
沾洽	O
，	O
姦盜不起	O
，	O
乃至	O
城門	O
不	O
夜閉	O
，	O
道不拾遺	O
」	O
。	O

一	O
種	O
說法	O
是	O
源於	O
女媧	O
补天	O
的	O
傳說	O
，	O
晚上	O
點火	O
燃燒	O
，	O
通宵	B-IDIOM
達旦	I-IDIOM
，	O
火氣	O
上升	O
至天	O
，	O
是	O
為補天	O
。	O

由于	O
英	O
政府	O
的	O
反对	O
，	O
法规	O
中	O
避免	O
了	O
更加	O
明显	O
具有	O
指向	O
种族	O
的	O
法令	O
，	O
取而代之	B-IDIOM
的	O
是	O
用	O
听写	O
测试	O
的	O
控制	O
机制	O
来	O
筛选	O
移民	O
，	O
它	O
要求	O
寻求	O
进入	O
澳大利亚	O
的	O
人	O
听	O
写出	O
任何	O
一	O
欧洲	O
语言	O
（	O
不	O
需要	O
一定	O
是	O
英语	O
）	O
长	O
达	O
50	O
字	O
的	O
文章	O
。	O

这里	O
也	O
没有	O
迪士尼	O
乐园	O
里	O
有的	O
歌剧院	O
，	O
取而代之	B-IDIOM
的	O
是	O
一	O
座	O
博览会	O
。	O

值得一提的是	B-IDIOM
，	O
氧氣	O
治療	O
亦	O
能	O
夠	O
幫助	O
身體	O
盡快	O
吸收	O
氣腫內	O
的	O
空氣	O
。	O

1944年	O
卫国	O
战争	O
中	O
，	O
在	O
200多	O
位	O
应征	O
作者	O
中	O
，	O
选择	O
了	O
《	O
牢不可破	B-IDIOM
的	O
联盟	O
》	O
取代	O
《	O
国际歌	O
》	O
，	O
作为	O
苏联	O
的	O
国歌	O
。	O

長年	O
累月	O
為	O
世界	O
祈禱	O
，	O
希望	O
世人	O
得到	O
救贖	O
，	O
祈求	O
人類	O
和平	O
。	O

文化大革命	O
时	O
，	O
被	O
林彪	O
和	O
康生	O
指控	O
为	O
准备	O
推动	O
“	O
二月	O
兵變	O
”	O
，	O
于	O
1969年	O
6月	O
9日	O
遭	O
迫害	O
致死	O
。	O

值得一提的是	B-IDIOM
他	O
在	O
录制	O
音乐	O
时	O
通常	O
是	O
一	O
次	O
就	O
完成	O
。	O

一年一度	B-IDIOM
的	O
菲律賓	O
獨立	O
日慶	O
祝活	O
動	O
吸引	O
了	O
眾	O
多	O
的	O
參與者	O
。	O

口頭禪	O
是	O
：	O
「	O
别	O
擋	O
著朕	O
」 	O
若煩	O
惱會	O
搖動	O
茶包	O
、	O
翻	O
茶	O
杯蓋	O
或	O
有	O
河豚	O
在	O
旁	O
，	O
嚴重	O
會	O
昏倒	O
或	O
口吐	O
白沫	O
。	O

精神分裂症	O
並	O
不	O
等同	O
「	O
多重	O
人格	O
」	O
或	O
「	O
多重	O
人格	O
障礙	O
」	O
——	O
這種	O
混淆	O
的	O
想法	O
常	O
在	O
公眾	O
的	O
認知	O
中	O
出現	O
。	O

Library 	O
of 	O
Congress 	O
Subject 	O
Headings	O
（	O
英语	O
：	O
Library 	O
of 	O
Congress 	O
Subject 	O
Headings	O
）	O
（	O
LCSH	O
） 	O
權威	O
控制 	O
虚拟	O
国际	O
规范	O
文档	O
（	O
VIAF	O
） 	O
CODEN	O
（	O
英语	O
：	O
CODEN	O
） 	O
整合	O
规范	O
文档	O
（	O
GND	O
; 	O
Geme	O
insame 	O
Normdatei	O
） 	O
国际	O
标准	O
书号	O
（	O
ISBN	O
） 	O
The 	O
Library 	O
of 	O
Congress 	O
Name 	O
Authority 	O
File 	O
(NA	O
F) 	O
- 	O
Search 	O
by 	O
Name 	O
Structure 	O
of 	O
the 	O
LC 	O
Control 	O
Number 	O
Traditional 	O
and 	O
normalized 	O
forms 	O
of 	O
the 	O
LCCN 	O
LCCN 	O
Permalink 	O
FAQs 	O
Examples 	O
of 	O
Library 	O
of 	O
Congress 	O
Control 	O
Numbers 	O
(LCCN) 	O
from 	O
Penn 	O
State 	O
University 	O
Libraries	O

」	O
（	O
與	O
周	O
公瑾	O
交往	O
，	O
就	O
如同	O
飲	O
醇厚	O
的	O
美酒	O
一	O
樣	O
，	O
不知	B-IDIOM
不	I-IDIOM
覺	I-IDIOM
就	O
沉醉	O
了	O
。	O

1723年	O
，	O
神聖	O
羅馬	O
帝國	O
的	O
查理	O
六	O
世	O
冊封	O
她	O
為	O
伊伯斯坦	O
公主	O
（	O
Princess 	O
of 	O
Eberstein	O
）	O
。	O

窮鄉	B-IDIOM
僻壤	I-IDIOM
（	O
英语	O
：	O
Backcountry	O
）	O
，	O
通常	O
指	O
偏僻	O
荒遠	O
的	O
地方	O
。	O

新民	O
主黨	O
同意	O
在	O
往後	O
兩年	O
支持	O
自由	O
黨少	O
數	O
政府	O
，	O
而	O
自由	O
黨則	O
同意	O
就	O
一系列	O
由	O
新民	O
主黨	O
倡議	O
的	O
政策	O
展開	O
立法	O
程序	O
。	O

此外	O
，	O
f 	O
是	O
連續	O
的	O
，	O
若且	O
唯若	O
該函	O
數	O
在 	O
M1 	O
的	O
每	O
個	O
緊	O
緻子	O
集內	O
都	O
是	O
連續	O
的	O
。	O

待人接物	B-IDIOM
基本上	O
是	O
採取	O
玩世不恭	O
的	O
態度	O
，	O
抱著	O
「	O
人生	O
實在	O
是	O
太	O
好	O
混	O
了	O
」	O
的	O
態度	O
而	O
活	O
。	O

如同	O
荷蘭語	O
及	O
德语	O
一	O
樣	O
，	O
"	O
不	O
定式	O
"	O
和	O
"過	O
去	O
分詞	O
"	O
出現	O
在	O
主句	O
尾端	O
，	O
且	O
從	O
相應	O
的	O
助動	O
詞	O
分離	O
出來	O
。	O

餓殍	B-IDIOM
遍野	I-IDIOM
，	O
到	O
處	O
都	O
有	O
餓死	O
倒斃	O
在	O
路邊	O
的	O
人	O
，	O
有些	O
地方	O
甚至	O
出現	O
吃	O
人肉	O
的	O
現象	O
。	O

失业率	O
依然	O
非常	O
高	O
，	O
生活	O
水平	O
相当	O
低	O
。	O

無論	B-IDIOM
如何	I-IDIOM
，	O
德國人	O
還是	O
做出	O
了	O
反應	O
，	O
他們	O
在	O
U型	O
潛艇	O
上	O
安裝	O
了	O
一	O
挺	O
或	O
兩	O
挺	O
37	O
mm	O
和	O
雙聯	O
20	O
mm	O
高射	O
炮來	O
與進	O
攻者	O
決鬥	O
。	O

聖馬利	O
諾執	O
政官	O
列表 	O
Rulers	O

比起	O
以往	O
米兰·昆德拉	O
的	O
作品	O
相比	O
，	O
该书	O
的	O
政治	O
意味	O
减少	O
了	O
很多	O
，	O
取而代之	B-IDIOM
的	O
是	O
更	O
多	O
的	O
哲学	O
思考	O
。	O

一年四季	B-IDIOM
皆	O
有	O
零星	O
的	O
開花	O
，	O
但	O
全	O
株盛	O
的	O
開花期	O
約	O
在	O
秋冬	O
之	O
際(	O
九月	O
至	O
12月)	O
，	O
但	O
亦	O
有	O
時	O
一	O
年	O
盛開	O
兩次	O
。	O

在	O
奥地利	O
，	O
荷兰	O
，	O
瑞典	O
及	O
瑞士	O
的	O
